UserID,CourseID,EnrollmentCode,ActionDate,LastUpdated,CreditHours,ProgramCode
9341,ENG531,E,2025-09-18,2025-09-18T00:00:00Z,1,ECON-BS
9341,FREN346,E,2025-09-08,2025-09-08T00:00:00Z,5,ENG-BA
9342,GEOL280,E,2025-08-29,2025-08-29T00:00:00Z,5,ENG-BA
9342,MATH271,E,2025-09-02,2025-09-02T00:00:00Z,2,ENG-BA
9343,ANTH461,E,2025-09-08,2025-09-08T00:00:00Z,3,BIO-BS
9343,FREN464,W,2025-08-28,2025-08-28T00:00:00Z,4,BIO-MS
9343,CHEM442,E,2025-08-27,2025-08-27T00:00:00Z,3,PSYC-BS
9343,ANTH457,E,2025-09-23,2025-09-23T00:00:00Z,4,ECON-BS
9343,PHIL470,E,2025-08-26,2025-08-26T00:00:00Z,3,ENG-MA
9344,CS343,E,2025-09-13,2025-09-13T00:00:00Z,3,CS-MS
9344,SPAN564,E,2025-08-26,2025-08-26T00:00:00Z,3,HIST-BA
9344,BIO131,E,2025-09-13,2025-09-13T00:00:00Z,3,BIO-BS
9344,SOC383,W,2025-09-01,2025-09-01T00:00:00Z,2,HIST-MA
9344,ECON230,E,2025-08-30,2025-08-30T00:00:00Z,3,MATH-MS
9345,ANTH352,W,2025-09-22,2025-09-22T00:00:00Z,3,PHY-BS
9345,STAT426,W,2025-09-12,2025-09-12T00:00:00Z,4,BIO-MS
9345,SPAN369,D,2025-09-10,2025-09-10T00:00:00Z,3,PHY-BS
9345,HIST355,E,2025-09-21,2025-09-21T00:00:00Z,3,PSYC-MS
9345,HIST159,W,2025-09-13,2025-09-13T00:00:00Z,3,GEN-ED
9346,HIST190,W,2025-09-03,2025-09-03T00:00:00Z,2,PSYC-MS
9346,GEOL269,E,2025-08-30,2025-08-30T00:00:00Z,5,ENG-BA
9346,FREN213,E,2025-09-19,2025-09-19T00:00:00Z,5,MATH-MS
9347,ENG543,E,2025-09-01,2025-09-01T00:00:00Z,4,ENG-BA
9347,SOC480,W,2025-09-06,2025-09-06T00:00:00Z,3,CS-MS
9347,MUS103,E,2025-09-07,2025-09-07T00:00:00Z,3,BIO-BS
9347,POLS407,E,2025-08-30,2025-08-30T00:00:00Z,3,PHY-BS
9348,CS582,W,2025-09-17,2025-09-17T00:00:00Z,3,CHEM-MS
9348,PHY304,E,2025-08-30,2025-08-30T00:00:00Z,1,CHEM-BS
9348,ANTH386,D,2025-09-04,2025-09-04T00:00:00Z,3,CS-BS
9349,ECON301,E,2025-09-23,2025-09-23T00:00:00Z,4,CS-BS
9349,ART292,E,2025-08-25,2025-08-25T00:00:00Z,4,CS-BS
9349,ANTH337,E,2025-09-17,2025-09-17T00:00:00Z,3,PHY-MS
9349,CHEM148,E,2025-08-28,2025-08-28T00:00:00Z,4,CS-BS
9350,ECON206,W,2025-09-13,2025-09-13T00:00:00Z,3,BIO-MS
9350,SOC175,E,2025-08-28,2025-08-28T00:00:00Z,3,CHEM-MS
9350,HIST508,E,2025-09-23,2025-09-23T00:00:00Z,3,HIST-MA
9351,ECON459,E,2025-09-22,2025-09-22T00:00:00Z,3,ENG-MA
9351,STAT457,E,2025-09-02,2025-09-02T00:00:00Z,5,ENG-MA
9351,MUS296,E,2025-08-27,2025-08-27T00:00:00Z,3,ECON-BS
9351,HIST362,E,2025-09-23,2025-09-23T00:00:00Z,3,MATH-MS
9351,ANTH557,E,2025-09-06,2025-09-06T00:00:00Z,4,ECON-BS
9352,CHEM363,E,2025-09-13,2025-09-13T00:00:00Z,4,MATH-MS
9352,ENG207,E,2025-09-06,2025-09-06T00:00:00Z,3,BIO-MS
9352,ART535,W,2025-09-17,2025-09-17T00:00:00Z,3,PHY-MS
9352,CS546,E,2025-09-05,2025-09-05T00:00:00Z,4,CHEM-MS
9353,MUS153,E,2025-08-26,2025-08-26T00:00:00Z,2,PHY-MS
9353,GERM259,E,2025-09-21,2025-09-21T00:00:00Z,4,HIST-BA
9354,PSYC190,D,2025-09-18,2025-09-18T00:00:00Z,3,CHEM-MS
9354,ANTH515,E,2025-08-29,2025-08-29T00:00:00Z,2,MATH-MS
9354,SPAN541,E,2025-09-03,2025-09-03T00:00:00Z,3,CHEM-MS
9354,PHIL368,E,2025-08-27,2025-08-27T00:00:00Z,4,BIO-BS
9354,BIO465,E,2025-09-23,2025-09-23T00:00:00Z,4,GEN-ED
9355,GERM352,E,2025-08-26,2025-08-26T00:00:00Z,3,ENG-MA
9355,PHIL107,E,2025-08-26,2025-08-26T00:00:00Z,3,HIST-MA
9355,CHEM274,E,2025-09-10,2025-09-10T00:00:00Z,3,HIST-MA
9356,HIST119,E,2025-09-01,2025-09-01T00:00:00Z,3,PHY-BS
9356,HIST316,E,2025-08-30,2025-08-30T00:00:00Z,3,PSYC-MS
9356,CS451,E,2025-09-13,2025-09-13T00:00:00Z,4,CHEM-MS
9356,ART405,W,2025-09-19,2025-09-19T00:00:00Z,3,PSYC-MS
9356,MATH546,E,2025-09-03,2025-09-03T00:00:00Z,2,ECON-BS
9357,ANTH106,E,2025-09-14,2025-09-14T00:00:00Z,3,PHY-BS
9357,SPAN522,E,2025-09-04,2025-09-04T00:00:00Z,3,ENG-MA
9358,GERM257,W,2025-08-28,2025-08-28T00:00:00Z,2,BIO-BS
9358,PHIL388,E,2025-09-23,2025-09-23T00:00:00Z,3,PHY-MS
9358,MUS299,E,2025-09-05,2025-09-05T00:00:00Z,4,ENG-MA
9358,ENG589,E,2025-08-31,2025-08-31T00:00:00Z,4,PSYC-BS
9358,SPAN355,E,2025-09-03,2025-09-03T00:00:00Z,3,CS-MS
9359,SPAN589,E,2025-09-14,2025-09-14T00:00:00Z,3,ENG-MA
9359,PHY216,W,2025-08-31,2025-08-31T00:00:00Z,3,MATH-MS
9359,BIO191,E,2025-09-07,2025-09-07T00:00:00Z,4,BIO-MS
9360,GEOL462,E,2025-09-07,2025-09-07T00:00:00Z,3,MATH-MS
9360,ECON561,W,2025-09-01,2025-09-01T00:00:00Z,3,PHY-MS
9360,ART584,E,2025-08-26,2025-08-26T00:00:00Z,3,PSYC-MS
9360,STAT217,E,2025-09-22,2025-09-22T00:00:00Z,4,PHY-BS
9361,ART256,E,2025-09-18,2025-09-18T00:00:00Z,3,ECON-MS
9361,MATH546,W,2025-09-20,2025-09-20T00:00:00Z,2,CS-MS
9361,SOC329,E,2025-09-19,2025-09-19T00:00:00Z,3,CS-BS
9361,MUS333,E,2025-09-03,2025-09-03T00:00:00Z,4,PHY-BS
9361,CS459,E,2025-09-20,2025-09-20T00:00:00Z,4,PSYC-BS
9362,STAT113,E,2025-09-01,2025-09-01T00:00:00Z,3,ECON-BS
9362,GERM334,E,2025-09-03,2025-09-03T00:00:00Z,3,MATH-BS
9362,ENG413,E,2025-09-01,2025-09-01T00:00:00Z,3,GEN-ED
9363,FREN314,E,2025-09-17,2025-09-17T00:00:00Z,3,ECON-MS
9363,HIST386,E,2025-08-25,2025-08-25T00:00:00Z,3,CHEM-BS
9364,ART303,E,2025-08-26,2025-08-26T00:00:00Z,2,ENG-MA
9364,ART306,D,2025-09-13,2025-09-13T00:00:00Z,2,ENG-MA
9364,GEOL374,E,2025-09-09,2025-09-09T00:00:00Z,3,ENG-MA
9364,CS145,W,2025-09-22,2025-09-22T00:00:00Z,3,MATH-BS
9365,POLS317,D,2025-09-16,2025-09-16T00:00:00Z,4,MATH-MS
9365,ECON568,E,2025-09-11,2025-09-11T00:00:00Z,4,GEN-ED
9366,GEOL250,E,2025-09-11,2025-09-11T00:00:00Z,4,BIO-BS
9366,PHY171,E,2025-08-26,2025-08-26T00:00:00Z,3,HIST-MA
9366,SOC394,E,2025-09-16,2025-09-16T00:00:00Z,3,BIO-MS
9367,ART310,E,2025-09-13,2025-09-13T00:00:00Z,2,ECON-BS
9367,SPAN373,E,2025-09-17,2025-09-17T00:00:00Z,4,PSYC-MS
9367,PHIL157,E,2025-08-28,2025-08-28T00:00:00Z,3,HIST-MA
9367,MUS213,E,2025-08-28,2025-08-28T00:00:00Z,1,ECON-BS
9367,PHIL441,E,2025-09-19,2025-09-19T00:00:00Z,2,HIST-MA
9368,CHEM202,E,2025-08-31,2025-08-31T00:00:00Z,3,HIST-MA
9368,ECON499,E,2025-09-09,2025-09-09T00:00:00Z,3,HIST-BA
9369,CS243,W,2025-09-04,2025-09-04T00:00:00Z,4,PHY-MS
9369,GEOL119,E,2025-09-16,2025-09-16T00:00:00Z,4,HIST-BA
9369,PSYC588,E,2025-09-13,2025-09-13T00:00:00Z,3,ECON-MS
9369,CS544,W,2025-08-30,2025-08-30T00:00:00Z,3,PSYC-BS
9369,FREN470,E,2025-09-14,2025-09-14T00:00:00Z,2,PSYC-MS
9370,ENG343,E,2025-09-17,2025-09-17T00:00:00Z,4,CHEM-BS
9370,STAT167,E,2025-09-21,2025-09-21T00:00:00Z,3,ECON-MS
9371,ART168,E,2025-09-03,2025-09-03T00:00:00Z,3,MATH-BS
9371,CHEM265,W,2025-09-10,2025-09-10T00:00:00Z,2,PSYC-BS
9371,PHIL479,E,2025-09-06,2025-09-06T00:00:00Z,3,PHY-MS
9371,ART353,E,2025-09-16,2025-09-16T00:00:00Z,3,HIST-BA
9371,FREN344,E,2025-09-02,2025-09-02T00:00:00Z,5,HIST-BA
9372,POLS256,E,2025-09-14,2025-09-14T00:00:00Z,2,PSYC-MS
9372,ENG353,E,2025-09-08,2025-09-08T00:00:00Z,3,PHY-BS
9372,ART400,W,2025-09-23,2025-09-23T00:00:00Z,3,ENG-BA
9373,FREN421,W,2025-09-16,2025-09-16T00:00:00Z,3,BIO-BS
9373,ANTH417,E,2025-09-22,2025-09-22T00:00:00Z,4,GEN-ED
9373,PHY502,W,2025-09-06,2025-09-06T00:00:00Z,3,CHEM-MS
9374,GEOL192,E,2025-08-29,2025-08-29T00:00:00Z,3,BIO-BS
9374,GEOL218,E,2025-09-05,2025-09-05T00:00:00Z,3,CS-MS
9374,SOC242,E,2025-09-21,2025-09-21T00:00:00Z,4,ENG-MA
9374,ANTH340,E,2025-09-02,2025-09-02T00:00:00Z,2,CHEM-MS
9374,GERM397,E,2025-09-12,2025-09-12T00:00:00Z,4,MATH-BS
9375,GERM126,E,2025-09-13,2025-09-13T00:00:00Z,3,CS-BS
9375,FREN257,E,2025-09-17,2025-09-17T00:00:00Z,2,GEN-ED
9375,FREN551,E,2025-09-19,2025-09-19T00:00:00Z,5,BIO-MS
9375,MATH546,D,2025-09-06,2025-09-06T00:00:00Z,2,ENG-MA
9376,CS136,D,2025-09-06,2025-09-06T00:00:00Z,4,CS-BS
9376,CHEM247,E,2025-08-25,2025-08-25T00:00:00Z,4,CHEM-MS
9376,BIO120,E,2025-09-20,2025-09-20T00:00:00Z,3,CHEM-BS
9376,POLS209,E,2025-09-04,2025-09-04T00:00:00Z,3,PSYC-MS
9376,GEOL181,E,2025-09-23,2025-09-23T00:00:00Z,1,PHY-BS
9377,ANTH557,E,2025-09-13,2025-09-13T00:00:00Z,4,UNDECLARED
9377,CHEM204,E,2025-09-20,2025-09-20T00:00:00Z,3,CS-MS
9377,CS579,E,2025-09-13,2025-09-13T00:00:00Z,4,HIST-BA
9377,STAT555,E,2025-08-25,2025-08-25T00:00:00Z,3,CS-BS
9377,MUS522,E,2025-09-11,2025-09-11T00:00:00Z,5,CHEM-BS
9378,FREN503,E,2025-09-11,2025-09-11T00:00:00Z,4,CHEM-BS
9378,CHEM257,W,2025-09-09,2025-09-09T00:00:00Z,5,ENG-MA
9378,PHIL165,E,2025-09-11,2025-09-11T00:00:00Z,2,ENG-MA
9378,PSYC257,E,2025-08-26,2025-08-26T00:00:00Z,3,CHEM-BS
9379,CHEM588,E,2025-09-14,2025-09-14T00:00:00Z,4,PSYC-BS
9379,CHEM278,W,2025-08-26,2025-08-26T00:00:00Z,3,HIST-MA
9379,ENG264,E,2025-09-16,2025-09-16T00:00:00Z,4,GEN-ED
9379,SPAN414,W,2025-09-20,2025-09-20T00:00:00Z,3,BIO-BS
9379,MUS533,W,2025-09-10,2025-09-10T00:00:00Z,3,BIO-MS
9380,ANTH308,E,2025-09-14,2025-09-14T00:00:00Z,3,HIST-BA
9380,PSYC119,W,2025-09-21,2025-09-21T00:00:00Z,3,CHEM-BS
9380,POLS265,E,2025-08-28,2025-08-28T00:00:00Z,3,HIST-BA
9381,BIO395,W,2025-09-23,2025-09-23T00:00:00Z,3,ECON-BS
9381,ENG116,E,2025-09-08,2025-09-08T00:00:00Z,2,HIST-MA
9381,PSYC536,W,2025-09-12,2025-09-12T00:00:00Z,2,CS-MS
9382,CHEM448,E,2025-09-02,2025-09-02T00:00:00Z,3,MATH-BS
9382,ENG544,E,2025-09-07,2025-09-07T00:00:00Z,3,ENG-BA
9383,CHEM348,E,2025-09-12,2025-09-12T00:00:00Z,4,BIO-BS
9383,SOC160,E,2025-09-05,2025-09-05T00:00:00Z,4,CHEM-MS
9383,ART161,W,2025-09-08,2025-09-08T00:00:00Z,3,CS-MS
9383,MUS233,E,2025-09-23,2025-09-23T00:00:00Z,1,MATH-BS
9384,PHIL246,D,2025-09-05,2025-09-05T00:00:00Z,4,UNDECLARED
9384,PSYC357,E,2025-09-09,2025-09-09T00:00:00Z,3,ENG-BA
9384,ECON235,E,2025-09-09,2025-09-09T00:00:00Z,3,ECON-BS
9385,CS459,E,2025-09-06,2025-09-06T00:00:00Z,4,ECON-MS
9385,FREN190,E,2025-09-13,2025-09-13T00:00:00Z,4,MATH-BS
9386,FREN479,E,2025-09-12,2025-09-12T00:00:00Z,3,ENG-MA
9386,CHEM148,E,2025-08-30,2025-08-30T00:00:00Z,4,PHY-MS
9386,MUS533,E,2025-09-21,2025-09-21T00:00:00Z,3,CS-MS
9386,PHIL451,E,2025-08-31,2025-08-31T00:00:00Z,4,CS-BS
9387,ANTH506,W,2025-09-03,2025-09-03T00:00:00Z,4,PHY-MS
9387,CHEM238,E,2025-09-14,2025-09-14T00:00:00Z,3,ECON-BS
9388,ENG364,W,2025-09-13,2025-09-13T00:00:00Z,2,PHY-BS
9388,PHIL343,E,2025-08-25,2025-08-25T00:00:00Z,3,CS-BS
9388,ART374,E,2025-09-21,2025-09-21T00:00:00Z,3,ENG-MA
9388,MATH272,W,2025-09-09,2025-09-09T00:00:00Z,3,MATH-BS
9388,ART500,E,2025-09-22,2025-09-22T00:00:00Z,3,CHEM-MS
9389,POLS423,E,2025-09-09,2025-09-09T00:00:00Z,4,CHEM-BS
9389,ENG544,E,2025-09-17,2025-09-17T00:00:00Z,3,MATH-BS
9389,STAT441,E,2025-08-27,2025-08-27T00:00:00Z,4,ECON-MS
9389,ANTH589,E,2025-09-20,2025-09-20T00:00:00Z,3,BIO-BS
9389,MUS160,D,2025-09-03,2025-09-03T00:00:00Z,1,UNDECLARED
9390,ECON294,E,2025-09-04,2025-09-04T00:00:00Z,3,UNDECLARED
9390,HIST494,E,2025-09-21,2025-09-21T00:00:00Z,3,PSYC-MS
9390,POLS219,W,2025-09-23,2025-09-23T00:00:00Z,2,PSYC-MS
9390,PSYC408,E,2025-09-06,2025-09-06T00:00:00Z,3,PHY-MS
9391,FREN272,E,2025-09-01,2025-09-01T00:00:00Z,3,ENG-BA
9391,ENG271,E,2025-08-31,2025-08-31T00:00:00Z,4,PHY-MS
9392,ANTH565,E,2025-09-14,2025-09-14T00:00:00Z,3,CHEM-MS
9392,GERM434,E,2025-09-05,2025-09-05T00:00:00Z,3,PHY-BS
9392,ART110,E,2025-09-17,2025-09-17T00:00:00Z,3,ECON-MS
9392,MATH390,E,2025-09-16,2025-09-16T00:00:00Z,3,ECON-BS
9393,SOC168,W,2025-09-03,2025-09-03T00:00:00Z,3,CHEM-BS
9393,CHEM180,E,2025-09-23,2025-09-23T00:00:00Z,3,BIO-MS
9394,GERM338,E,2025-09-21,2025-09-21T00:00:00Z,3,CS-MS
9394,SPAN205,E,2025-09-04,2025-09-04T00:00:00Z,3,MATH-BS
9394,BIO152,W,2025-09-15,2025-09-15T00:00:00Z,4,PSYC-MS
9395,POLS106,E,2025-08-26,2025-08-26T00:00:00Z,4,GEN-ED
9395,PSYC588,E,2025-09-12,2025-09-12T00:00:00Z,3,PSYC-BS
9395,ECON504,W,2025-09-01,2025-09-01T00:00:00Z,2,ENG-BA
9396,MUS252,E,2025-08-30,2025-08-30T00:00:00Z,3,PSYC-BS
9396,GEOL268,E,2025-09-11,2025-09-11T00:00:00Z,4,ENG-MA
9396,ECON372,E,2025-09-21,2025-09-21T00:00:00Z,2,HIST-MA
9397,MUS220,E,2025-09-02,2025-09-02T00:00:00Z,3,BIO-BS
9397,ANTH396,E,2025-09-02,2025-09-02T00:00:00Z,3,MATH-BS
9397,ENG277,E,2025-08-26,2025-08-26T00:00:00Z,3,ECON-BS
9398,HIST475,E,2025-09-18,2025-09-18T00:00:00Z,1,BIO-BS
9398,PSYC534,E,2025-09-04,2025-09-04T00:00:00Z,4,PHY-MS
9398,PHY242,E,2025-09-05,2025-09-05T00:00:00Z,2,BIO-MS
9398,ANTH513,E,2025-09-10,2025-09-10T00:00:00Z,2,ECON-MS
9398,ECON112,W,2025-09-05,2025-09-05T00:00:00Z,3,HIST-MA
9399,ANTH413,E,2025-09-21,2025-09-21T00:00:00Z,3,CHEM-MS
9399,CS356,E,2025-09-20,2025-09-20T00:00:00Z,4,MATH-BS
9399,PHIL101,E,2025-09-10,2025-09-10T00:00:00Z,1,MATH-MS
9399,POLS137,E,2025-08-26,2025-08-26T00:00:00Z,3,ENG-MA
9399,PHY396,E,2025-08-25,2025-08-25T00:00:00Z,2,PHY-BS
9400,GERM295,E,2025-09-08,2025-09-08T00:00:00Z,3,ECON-MS
9400,HIST246,E,2025-09-17,2025-09-17T00:00:00Z,2,UNDECLARED
9400,ART204,E,2025-09-15,2025-09-15T00:00:00Z,2,BIO-BS
9400,SPAN485,E,2025-09-03,2025-09-03T00:00:00Z,4,MATH-MS
9401,POLS323,W,2025-09-14,2025-09-14T00:00:00Z,3,ECON-MS
9401,ANTH487,E,2025-08-29,2025-08-29T00:00:00Z,4,CS-BS
9401,HIST190,E,2025-08-31,2025-08-31T00:00:00Z,2,MATH-BS
9401,STAT570,E,2025-08-25,2025-08-25T00:00:00Z,2,PHY-BS
9402,PHIL143,E,2025-09-01,2025-09-01T00:00:00Z,3,CS-MS
9402,ANTH368,E,2025-09-05,2025-09-05T00:00:00Z,3,CHEM-MS
9402,BIO541,E,2025-09-14,2025-09-14T00:00:00Z,2,CHEM-MS
9402,ENG160,E,2025-09-04,2025-09-04T00:00:00Z,3,ECON-BS
9403,ART111,E,2025-08-29,2025-08-29T00:00:00Z,4,CS-MS
9403,ECON462,E,2025-09-14,2025-09-14T00:00:00Z,3,BIO-BS
9403,POLS407,E,2025-08-28,2025-08-28T00:00:00Z,3,HIST-BA
9403,POLS323,E,2025-09-13,2025-09-13T00:00:00Z,3,BIO-BS
9403,PHIL118,W,2025-09-09,2025-09-09T00:00:00Z,4,CS-MS
9404,GEOL599,E,2025-09-16,2025-09-16T00:00:00Z,3,PSYC-MS
9404,BIO361,E,2025-08-30,2025-08-30T00:00:00Z,2,ENG-MA
9404,ECON568,W,2025-09-19,2025-09-19T00:00:00Z,4,UNDECLARED
9405,SPAN162,W,2025-09-15,2025-09-15T00:00:00Z,3,ENG-MA
9405,GERM219,E,2025-08-26,2025-08-26T00:00:00Z,1,ECON-MS
9405,MUS318,E,2025-09-07,2025-09-07T00:00:00Z,1,CS-BS
9405,SOC551,E,2025-09-11,2025-09-11T00:00:00Z,3,UNDECLARED
9405,PSYC520,E,2025-09-23,2025-09-23T00:00:00Z,5,PHY-MS
9406,ECON560,E,2025-09-21,2025-09-21T00:00:00Z,4,HIST-MA
9406,POLS139,E,2025-08-28,2025-08-28T00:00:00Z,3,ENG-MA
9406,STAT216,E,2025-09-19,2025-09-19T00:00:00Z,4,PSYC-BS
9407,SPAN221,E,2025-08-31,2025-08-31T00:00:00Z,3,GEN-ED
9407,PSYC520,E,2025-09-05,2025-09-05T00:00:00Z,5,PSYC-MS
9408,PHIL343,W,2025-09-01,2025-09-01T00:00:00Z,3,ENG-BA
9408,CHEM493,E,2025-09-08,2025-09-08T00:00:00Z,1,CHEM-MS
9409,GEOL524,E,2025-09-17,2025-09-17T00:00:00Z,4,CS-MS
9409,PHY411,E,2025-08-26,2025-08-26T00:00:00Z,3,BIO-MS
9409,PSYC257,D,2025-09-16,2025-09-16T00:00:00Z,3,PSYC-MS
9409,CHEM146,E,2025-09-23,2025-09-23T00:00:00Z,3,CHEM-BS
9409,PHIL566,E,2025-08-26,2025-08-26T00:00:00Z,3,UNDECLARED
9410,STAT533,E,2025-09-05,2025-09-05T00:00:00Z,3,ECON-BS
9410,ANTH134,E,2025-09-04,2025-09-04T00:00:00Z,3,UNDECLARED
9410,MATH572,E,2025-09-14,2025-09-14T00:00:00Z,5,GEN-ED
9411,PSYC335,E,2025-09-02,2025-09-02T00:00:00Z,4,ECON-MS
9411,PSYC204,E,2025-09-13,2025-09-13T00:00:00Z,3,HIST-MA
9411,MATH184,E,2025-08-25,2025-08-25T00:00:00Z,2,BIO-BS
9411,MATH121,E,2025-09-21,2025-09-21T00:00:00Z,3,PSYC-BS
9411,POLS209,D,2025-09-01,2025-09-01T00:00:00Z,3,CHEM-BS
9412,ENG277,E,2025-09-01,2025-09-01T00:00:00Z,3,MATH-MS
9412,PHIL322,E,2025-08-26,2025-08-26T00:00:00Z,3,HIST-BA
9413,ART153,E,2025-09-10,2025-09-10T00:00:00Z,1,CS-BS
9413,MUS530,E,2025-09-15,2025-09-15T00:00:00Z,3,PSYC-BS
9413,ART311,E,2025-09-18,2025-09-18T00:00:00Z,3,CHEM-BS
9413,CHEM552,E,2025-09-03,2025-09-03T00:00:00Z,3,HIST-MA
9414,PHIL420,E,2025-09-04,2025-09-04T00:00:00Z,4,HIST-BA
9414,ECON320,E,2025-09-05,2025-09-05T00:00:00Z,5,MATH-BS
9414,PSYC376,E,2025-08-28,2025-08-28T00:00:00Z,3,UNDECLARED
9415,PHIL501,E,2025-09-21,2025-09-21T00:00:00Z,3,ECON-BS
9415,ANTH391,W,2025-09-20,2025-09-20T00:00:00Z,4,HIST-BA
9416,ECON432,E,2025-09-08,2025-09-08T00:00:00Z,3,ENG-BA
9416,STAT216,E,2025-09-08,2025-09-08T00:00:00Z,4,ECON-BS
9416,ART419,W,2025-09-04,2025-09-04T00:00:00Z,3,ECON-BS
9416,ANTH417,E,2025-09-15,2025-09-15T00:00:00Z,4,PSYC-BS
9417,SPAN522,E,2025-08-25,2025-08-25T00:00:00Z,3,UNDECLARED
9417,GEOL249,E,2025-08-29,2025-08-29T00:00:00Z,3,CS-BS
9417,ENG444,E,2025-09-16,2025-09-16T00:00:00Z,2,ENG-BA
9418,SPAN266,E,2025-08-28,2025-08-28T00:00:00Z,4,CHEM-MS
9418,ANTH549,W,2025-09-18,2025-09-18T00:00:00Z,2,HIST-BA
9418,SOC584,E,2025-08-27,2025-08-27T00:00:00Z,2,ECON-BS
9418,ENG342,E,2025-09-23,2025-09-23T00:00:00Z,4,CS-BS
9419,PSYC126,E,2025-09-22,2025-09-22T00:00:00Z,3,ENG-MA
9419,ANTH282,E,2025-09-16,2025-09-16T00:00:00Z,2,PHY-MS
9419,STAT590,E,2025-09-11,2025-09-11T00:00:00Z,3,PHY-BS
9419,CS213,E,2025-08-28,2025-08-28T00:00:00Z,3,BIO-BS
9419,MUS156,E,2025-09-08,2025-09-08T00:00:00Z,3,CHEM-MS
9420,PHY257,E,2025-08-26,2025-08-26T00:00:00Z,3,CHEM-MS
9420,PHIL421,E,2025-09-08,2025-09-08T00:00:00Z,2,UNDECLARED
9420,MATH260,E,2025-09-04,2025-09-04T00:00:00Z,3,PSYC-BS
9421,SOC296,E,2025-09-06,2025-09-06T00:00:00Z,2,UNDECLARED
9421,PHIL322,E,2025-09-22,2025-09-22T00:00:00Z,3,PHY-MS
9421,HIST164,E,2025-09-22,2025-09-22T00:00:00Z,4,ECON-MS
9421,MUS467,W,2025-09-01,2025-09-01T00:00:00Z,3,ECON-MS
9421,SPAN490,E,2025-08-28,2025-08-28T00:00:00Z,3,BIO-BS
9422,ANTH128,E,2025-09-13,2025-09-13T00:00:00Z,4,MATH-MS
9422,GEOL199,E,2025-09-09,2025-09-09T00:00:00Z,4,MATH-MS
9422,BIO460,W,2025-09-19,2025-09-19T00:00:00Z,2,BIO-BS
9423,SPAN347,E,2025-09-01,2025-09-01T00:00:00Z,4,BIO-MS
9423,PHY233,E,2025-09-15,2025-09-15T00:00:00Z,5,ECON-BS
9423,FREN451,E,2025-09-18,2025-09-18T00:00:00Z,4,BIO-BS
9423,ANTH330,E,2025-09-19,2025-09-19T00:00:00Z,3,CS-MS
9424,HIST403,E,2025-08-27,2025-08-27T00:00:00Z,3,BIO-BS
9424,CS391,E,2025-09-03,2025-09-03T00:00:00Z,4,CHEM-BS
9424,ECON569,E,2025-09-18,2025-09-18T00:00:00Z,4,CHEM-MS
9424,GEOL585,E,2025-09-22,2025-09-22T00:00:00Z,3,PSYC-MS
9425,GERM483,W,2025-08-30,2025-08-30T00:00:00Z,2,ECON-BS
9425,STAT460,E,2025-09-02,2025-09-02T00:00:00Z,3,HIST-BA
9426,MATH297,E,2025-09-03,2025-09-03T00:00:00Z,3,PHY-MS
9426,SPAN490,W,2025-08-25,2025-08-25T00:00:00Z,3,PSYC-MS
9426,PSYC594,E,2025-09-21,2025-09-21T00:00:00Z,3,PHY-BS
9426,ENG266,W,2025-09-12,2025-09-12T00:00:00Z,4,CHEM-MS
9426,HIST494,E,2025-09-23,2025-09-23T00:00:00Z,3,CHEM-BS
9427,GERM325,W,2025-09-20,2025-09-20T00:00:00Z,2,ECON-BS
9427,ENG206,E,2025-08-31,2025-08-31T00:00:00Z,3,CS-MS
9427,CS247,E,2025-09-12,2025-09-12T00:00:00Z,3,CHEM-MS
9427,ART419,D,2025-08-27,2025-08-27T00:00:00Z,3,GEN-ED
9427,CHEM428,D,2025-09-09,2025-09-09T00:00:00Z,4,BIO-MS
9428,MUS533,E,2025-09-08,2025-09-08T00:00:00Z,3,HIST-MA
9428,BIO143,E,2025-09-20,2025-09-20T00:00:00Z,3,PSYC-BS
9429,ECON244,E,2025-08-26,2025-08-26T00:00:00Z,3,ECON-MS
9429,GEOL449,W,2025-08-26,2025-08-26T00:00:00Z,2,UNDECLARED
9430,ENG325,E,2025-09-22,2025-09-22T00:00:00Z,3,MATH-BS
9430,CS458,E,2025-09-02,2025-09-02T00:00:00Z,3,ENG-BA
9430,PHIL535,W,2025-09-17,2025-09-17T00:00:00Z,4,UNDECLARED
9430,CHEM170,E,2025-09-22,2025-09-22T00:00:00Z,3,MATH-MS
9430,ART400,E,2025-08-31,2025-08-31T00:00:00Z,3,PHY-BS
9431,PHY183,E,2025-08-27,2025-08-27T00:00:00Z,4,CS-BS
9431,ART584,E,2025-09-21,2025-09-21T00:00:00Z,3,HIST-BA
9431,ANTH332,E,2025-08-25,2025-08-25T00:00:00Z,3,CHEM-BS
9432,CS502,E,2025-09-07,2025-09-07T00:00:00Z,2,HIST-BA
9432,CS492,E,2025-09-20,2025-09-20T00:00:00Z,3,UNDECLARED
9433,ANTH574,E,2025-09-02,2025-09-02T00:00:00Z,3,MATH-MS
9433,ECON503,E,2025-09-01,2025-09-01T00:00:00Z,5,HIST-MA
9433,SOC507,E,2025-08-31,2025-08-31T00:00:00Z,4,GEN-ED
9433,MATH564,E,2025-08-25,2025-08-25T00:00:00Z,2,PSYC-MS
9434,STAT508,W,2025-09-12,2025-09-12T00:00:00Z,4,MATH-BS
9434,PHY360,E,2025-09-23,2025-09-23T00:00:00Z,3,PSYC-BS
9435,CHEM333,E,2025-09-02,2025-09-02T00:00:00Z,4,BIO-BS
